id,title,author,published_utc,article_url,tickers,amp_url,image_url,description,title_FinBERT,description_FinBERT,title_FinancialBERT,description_FinancialBERT
HIKEu0ea8HDKQ5k4zSofS8KiJ1E_oAACFH3NYJkOn1E,Bridgeline Adds $690K in New License ARR Including TruPresence Sales and Strong Customer Expansion,"Bridgeline Digital, Inc.",2022-07-05T12:31:00Z,https://www.globenewswire.com/news-release/2022/07/05/2474027/9238/en/Bridgeline-Adds-690K-in-New-License-ARR-Including-TruPresence-Sales-and-Strong-Customer-Expansion.html,BLIN,https://www.globenewswire.com/news-release/2022/07/05/2474027/9238/en/Bridgeline-Adds-690K-in-New-License-ARR-Including-TruPresence-Sales-and-Strong-Customer-Expansion.html,https://ml.globenewswire.com/Resource/Download/04da2f28-5231-4999-a7d4-d39b7791badb?size=1,"WOBURN, Mass., July  05, 2022  (GLOBE NEWSWIRE) -- Bridgeline Digital, Inc. (NASDAQ: BLIN), a leader in cloud-based digital experience software, today provided the following update after the end of its fiscal third quarter, which concluded on June 30, 2022.",positive,neutral,neutral,neutral
NG5X-F0FwZMWoPTxtJUJIrYiMem9F96IS4F6E-aUMWg,Palantir: 3 Important Takeaways From Alex Karp's Talk At Aspen,Samuel Smith,2022-07-05T12:30:55Z,https://seekingalpha.com/article/4521735-palantir-3-takeaways-alex-karp-talk-at-aspen-institute-idea-festival,PLTR,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1338939209/image_1338939209.jpg?io=getty-c-w750,Palantir CEO Alex Karp recently spoke at The Aspen Institute's Ideas Festival. Check out the implications from his conversation and our thoughts on PLTR stock.,neutral,neutral,neutral,neutral
ztGKFP0YTPZMjHB_Ynmf-mz3kdqtYCU-OSjqDn-MIlI,Newtek Business Services Corp. Reports Record SBA 7(a) Loan Fundings for the Second Quarter 2022,Newtek Business Services Corp.,2022-07-05T12:30:00Z,https://www.globenewswire.com/news-release/2022/07/05/2474006/0/en/Newtek-Business-Services-Corp-Reports-Record-SBA-7-a-Loan-Fundings-for-the-Second-Quarter-2022.html,NEWT,https://www.globenewswire.com/news-release/2022/07/05/2474006/0/en/Newtek-Business-Services-Corp-Reports-Record-SBA-7-a-Loan-Fundings-for-the-Second-Quarter-2022.html,https://ml.globenewswire.com/Resource/Download/e2d8596b-c555-4e67-8af0-cf3d5c178f7c?size=1,Company Reaffirms Financial Forecasts for the First Half of 2022 Company Reaffirms Financial Forecasts for the First Half of 2022,neutral,neutral,neutral,neutral
vBwR_ogFacuGoXU_0jDCOoOWeAIQnptqitV0jhCdb5c,Homology Medicines Announces Peer-Reviewed Publication on Novel Discovery of AAVHSC with Robust Distribution to the Central Nervous System and Peripheral Organs with Low Affinity for the Liver,"Homology Medicines, Inc.",2022-07-05T12:30:00Z,https://www.globenewswire.com/news-release/2022/07/05/2474024/0/en/Homology-Medicines-Announces-Peer-Reviewed-Publication-on-Novel-Discovery-of-AAVHSC-with-Robust-Distribution-to-the-Central-Nervous-System-and-Peripheral-Organs-with-Low-Affinity-f.html,FIXX,https://www.globenewswire.com/news-release/2022/07/05/2474024/0/en/Homology-Medicines-Announces-Peer-Reviewed-Publication-on-Novel-Discovery-of-AAVHSC-with-Robust-Distribution-to-the-Central-Nervous-System-and-Peripheral-Organs-with-Low-Affinity-f.html,https://ml.globenewswire.com/Resource/Download/7daa882a-dd4a-49c3-a08a-98102bb4a7d3?size=1,"AAVHSC16 Biodistribution Properties in Preclinical Models Demonstrated Potential for Systemic Delivery of Genetic Medicines to Brain, Heart and Muscle",positive,positive,neutral,neutral
niKuZMqtPLq2xgbqV1XITnWNdghK1mOwhoSjt14zJPo,goeasy Ltd. Announces $500 Million Increase to Securitization Facility,goeasy Ltd.,2022-07-05T12:30:00Z,https://www.globenewswire.com/news-release/2022/07/05/2474013/0/en/goeasy-Ltd-Announces-500-Million-Increase-to-Securitization-Facility.html,GSY,https://www.globenewswire.com/news-release/2022/07/05/2474013/0/en/goeasy-Ltd-Announces-500-Million-Increase-to-Securitization-Facility.html,https://ml.globenewswire.com/Resource/Download/74e2ead9-17bf-4d90-b987-320090bbeaf4?size=1,Securitization Facility Capacity Increased to $1.4 billionExtends Runway for Organic Growth into 2025,positive,positive,neutral,neutral
P2nZBR1VppHEtxu8E4TNIdOLqfu-gj6PogP6ojaN8MA,"Millrock Updates 64North Gold Project Exploration, Goodpaster Mining District, Alaska",Millrock Resources Inc.,2022-07-05T12:30:00Z,https://www.globenewswire.com/news-release/2022/07/05/2474003/0/en/Millrock-Updates-64North-Gold-Project-Exploration-Goodpaster-Mining-District-Alaska.html,MRO,https://www.globenewswire.com/news-release/2022/07/05/2474003/0/en/Millrock-Updates-64North-Gold-Project-Exploration-Goodpaster-Mining-District-Alaska.html,https://ml.globenewswire.com/Resource/Download/334a10b6-3058-46f0-9765-796e5a0235b0?size=2,"VANCOUVER, British Columbia, July  05, 2022  (GLOBE NEWSWIRE) -- Millrock Resources Inc. (TSX-V: MRO, OTCQB: MLRKF) (""Millrock"" or the “Company”) reports that earn-in partner Resolution Minerals Limited (ASX: RML) (“Resolution”) has commenced drilling at the Tourmaline Ridge prospect on the West Pogo block of the 64North Gold Project. A program consisting of five holes totaling 2,200 meters is to be conducted over the coming six weeks.",neutral,neutral,neutral,neutral
O9bYd-4Gs9ZV3D_vSg7tc-IzLTD7PinS8e3rUNR4mT0,"Kinross to announce Q2 results on July 27, 2022",Kinross Gold Corporation,2022-07-05T12:30:00Z,https://www.globenewswire.com/news-release/2022/07/05/2474022/0/en/Kinross-to-announce-Q2-results-on-July-27-2022.html,K KGC,https://www.globenewswire.com/news-release/2022/07/05/2474022/0/en/Kinross-to-announce-Q2-results-on-July-27-2022.html,https://ml.globenewswire.com/Resource/Download/cc2b2d41-56bc-4e7d-9e0b-4ba2abe36e97?size=1,"TORONTO, July  05, 2022  (GLOBE NEWSWIRE) -- Kinross Gold Corporation (TSX:K; NYSE:KGC) will release its financial statements and operating results for the second quarter of 2022 on Wednesday, July 27, 2022, after market close. On Thursday, July 28, 2022 at 8:00 a.m. EDT Kinross will hold a conference call and audio webcast to discuss the results, followed by a question-and-answer session. The call-in numbers are as follows:",neutral,neutral,neutral,neutral
Nw-85P2Xwd9cfLeuYb8ZC_vz3AJH7_lkGaa36QsMenc,Imperial Mining Appoints Brooke DeLong to its Board of Directors,Imperial Mining Group Ltd.,2022-07-05T12:30:00Z,https://www.globenewswire.com/news-release/2022/07/05/2474026/0/en/Imperial-Mining-Appoints-Brooke-DeLong-to-its-Board-of-Directors.html,IPG,https://www.globenewswire.com/news-release/2022/07/05/2474026/0/en/Imperial-Mining-Appoints-Brooke-DeLong-to-its-Board-of-Directors.html,https://ml.globenewswire.com/Resource/Download/e0472e2c-7865-4bff-bcca-197cd17bf4b4?size=1,"MONTREAL, July  05, 2022  (GLOBE NEWSWIRE) -- Imperial Mining Group Ltd. (""Imperial"") (TSX VENTURE: IPG; OTCQB: IMPNF) is pleased to announce that Ms. Brooke DeLong has been appointed to Imperial’s Board of Directors.",neutral,neutral,neutral,positive
5mQ1DR_7C8qm3D3ihG-3jkJE7BiWOD4Wj17jAKwbPoE,Blenders Eyewear Selects PFS for U.S. Fulfillment Operations,"PFSweb, Inc.",2022-07-05T12:30:00Z,https://www.globenewswire.com/news-release/2022/07/05/2474005/0/en/Blenders-Eyewear-Selects-PFS-for-U-S-Fulfillment-Operations.html,PFSW,https://www.globenewswire.com/news-release/2022/07/05/2474005/0/en/Blenders-Eyewear-Selects-PFS-for-U-S-Fulfillment-Operations.html,https://ml.globenewswire.com/Resource/Download/2f7da594-6a04-4d45-959e-dfd49ed9882b?size=1,"ALLEN, Texas, July  05, 2022  (GLOBE NEWSWIRE) -- PFS, a premier eCommerce order fulfillment provider and business unit of PFSweb, Inc. (NASDAQ: PFSW), has launched a new U.S. order fulfillment operation for Blenders Eyewear.",neutral,positive,neutral,neutral
2bxyJEWC8-9BAv_bCzUZ1-dfxu_4NVCdyjXibLZniE8,Dyadic to Participate in Bio-Manufacturing Innovation Summit and NIIMBL National Meeting,"Dyadic International, Inc.",2022-07-05T12:30:00Z,https://www.globenewswire.com/news-release/2022/07/05/2474004/0/en/Dyadic-to-Participate-in-Bio-Manufacturing-Innovation-Summit-and-NIIMBL-National-Meeting.html,DYAI,https://www.globenewswire.com/news-release/2022/07/05/2474004/0/en/Dyadic-to-Participate-in-Bio-Manufacturing-Innovation-Summit-and-NIIMBL-National-Meeting.html,https://ml.globenewswire.com/Resource/Download/7c9352a9-ab47-4933-a7d6-21f0c82a13eb?size=1,"JUPITER, Fla., July  05, 2022  (GLOBE NEWSWIRE) -- Dyadic International, Inc. (“Dyadic”, or the “Company”) (NASDAQ: DYAI), a global biotechnology company focused on further improving, applying and deploying its proprietary and patented microbial technologies to accelerate development, lower production costs and improve the performance of biologic vaccines, drugs, proteins, enzymes, certain metabolites and other biologic products at flexible commercial scales, today announced that its management and representatives will participate in the following two upcoming industry events in July 2022:",neutral,neutral,neutral,neutral
0LQj_xsy0s_WJxEYodhIGnnDupEH_QkU6WxnYPHTydM,ChemoCentryx Announces Appointment of Jennifer L. Herron to Board as Independent Director,"ChemoCentryx, Inc.",2022-07-05T12:30:00Z,https://www.globenewswire.com/news-release/2022/07/05/2474008/19219/en/ChemoCentryx-Announces-Appointment-of-Jennifer-L-Herron-to-Board-as-Independent-Director.html,CCXI,https://www.globenewswire.com/news-release/2022/07/05/2474008/19219/en/ChemoCentryx-Announces-Appointment-of-Jennifer-L-Herron-to-Board-as-Independent-Director.html,https://ml.globenewswire.com/Resource/Download/03cdd8c5-82af-4bf7-bfb4-c33ee5317a3c?size=1,-- Ms. Herron brings more than 25 years of therapeutics commercial experience and brand management to ChemoCentryx Board -- -- Ms. Herron brings more than 25 years of therapeutics commercial experience and brand management to ChemoCentryx Board --,neutral,neutral,neutral,positive
MWwITnfuzpF-dCnW4IVMpQV_ah5iH3k1SOQ8HJOXsPY,"Forget Micron (MU), Buy These 3 Cybersecurity Stocks Instead",Anirudha Bhagat,2022-07-05T12:26:00Z,https://www.zacks.com/stock/news/1947939/forget-micron-mu-buy-these-3-cybersecurity-stocks-instead,MU PANW QLYS CRWD,https://www.zacks.com/amp/stock/news/1947939/forget-micron-mu-buy-these-3-cybersecurity-stocks-instead,https://staticx-tuner.zacks.com/images/articles/main/eb/200.jpg,"Increasing requirement for privileged access security on the back of digital transformation and cloud migration strategies is likely to fuel demand for cybersecurity solutions offered by PANW, CRWD and QLYS.",neutral,positive,neutral,positive
f80c2TDxDb949ryVzIZx1XuTUoahhva7qj9yy5QlKtk,"This Analyst Cuts Price Target On Tesla, Here's The Biggest Price Target Changes For Tuesday",Lisa Levin,2022-07-05T12:25:57Z,https://www.benzinga.com/analyst-ratings/price-target/22/07/27951508/this-analyst-cuts-price-target-on-tesla-heres-the-biggest-price-target-changes-for-t,CTAS RYAAY MS TSLA BABA GOOGL WBA SNAP CVNA META,https://www.benzinga.com/amp/content/27951508,https://cdn.benzinga.com/files/images/story/2022/07/05/image19.jpg?width=1200&height=800&fit=crop,"Barclays cut  Alphabet Inc.  (NASDAQ: GOOGL) price target from $3,200 to $3,000. Alphabet shares fell 0.9% to $2,154.36 in pre-market trading.
Deutsche Bank lowered  Cintas Corporation  (NASDAQ: CTAS) price target from $517 to $465. Cintas shares rose 0.9% to close at $376.71 on Friday.
HSBC cut the price target on  Alibaba Group Holding Limited  (NYSE: BABA) from $146 to $141. Alibaba shares rose 0.8% to $116.89 in pre-market trading.
RBC Capital cut the price target on  Walgreens Boots Alliance, Inc.  (NASDAQ: ...",neutral,negative,neutral,negative
xCXvl_ldbLEHWBQVV1xzrVmIkt5-iR23MLAFmN8BBPQ,Exagen Releases Largest Comparative Utility Study in Lupus Diagnostics Confirming AVISE® Lupus Delivers Unparalleled Utility,Exagen Inc.,2022-07-05T12:25:00Z,https://www.globenewswire.com/news-release/2022/07/05/2474000/32920/en/Exagen-Releases-Largest-Comparative-Utility-Study-in-Lupus-Diagnostics-Confirming-AVISE-Lupus-Delivers-Unparalleled-Utility.html,XGN,https://www.globenewswire.com/news-release/2022/07/05/2474000/32920/en/Exagen-Releases-Largest-Comparative-Utility-Study-in-Lupus-Diagnostics-Confirming-AVISE-Lupus-Delivers-Unparalleled-Utility.html,https://ml.globenewswire.com/Resource/Download/1008ba13-c3b0-4464-a6f3-60b9470aa25e?size=1,"SAN DIEGO, July  05, 2022  (GLOBE NEWSWIRE) -- Exagen Inc. (Nasdaq: XGN), a leading provider of autoimmune testing solutions, announced new robust, real-world evidence confirming AVISE® testing enables decisive clinical action in the differential diagnosis for lupus. The Complement Activation Products vs. Standard ANA Testing: Treatment Outcomes, Diagnosis, and Economic Impact in Systemic Lupus Erythematosus (CAPSTONE) study is the largest comparative utility study in lupus diagnosis and was published in the Journal of Managed Care & Specialty Pharmacy. The study leveraged multiple external databases encompassing electronic health records and linked insurance claims data on nearly 50,000 patient tests with AVISE or standard of care labs from hundreds of rheumatologists across the U.S., comparing diagnosis, treatment, and cost of care outcomes for new patients tested with AVISE Lupus and those tested with a traditional ANA (tANA) approach, including specific autoantibodies. The findings revealed that the AVISE Lupus test is more clinically effective, both for patients who test positive and those who test negative, as compared to the current standard of care.",positive,positive,neutral,positive
tQZK2KHxP3sN9_mweY80M16ASL3N0JqASl1MlG_cv_M,Best Growth Stocks to Buy for July 5th,Zacks Equity Research,2022-07-05T12:25:00Z,https://www.zacks.com/commentary/1947913/best-growth-stocks-to-buy-for-july-5th,DLTR DELL KR,https://www.zacks.com/amp/commentary/1947913/best-growth-stocks-to-buy-for-july-5th,https://staticx-tuner.zacks.com/images/articles/main/a2/1418.jpg,"DELL, DLTR and KR made it to the Zacks Rank #1 (Strong Buy) growth stocks list on July 5, 2022",neutral,positive,neutral,neutral
rXoh4E95qRGPOp9WycSp4F9c0vGtw5xWXK7denTz29M,Why Dutch Bros Lost Nearly 16% in June,newsfeedback@fool.com (Jennifer Saibil),2022-07-05T12:16:25Z,https://www.fool.com/investing/2022/07/05/why-dutch-bros-lost-nearly-16-in-june/,BROS,,https://g.foolcdn.com/editorial/images/688247/two-people-wearing-jeans-in-front-of-a-building-and-talking-holding-coffee-ad-phone.jpg,The coffee chain is feeling the effects of inflation.,negative,negative,neutral,neutral
m1Kvk2VapmhJq2PfFBLpGgm1BpqY3FQBhZCsHKhT4TQ,DSM: Net Asset Value(s),Downing Strategic Microcap Investment Trust plc,2022-07-05T12:16:00Z,https://www.globenewswire.com/news-release/2022/07/05/2473990/0/en/DSM-Net-Asset-Value-s.html,DSM,https://www.globenewswire.com/news-release/2022/07/05/2473990/0/en/DSM-Net-Asset-Value-s.html,https://www.globenewswire.com/news-release/2022/07/05/2473990/0/en/DSM-Net-Asset-Value-s.html,,neutral,,neutral,
8AAR-Ys4AZ15uKGa860ktmS-6OXfj6EGQUqjnpBHjsQ,Best Value Stocks to Buy for July 5th,Zacks Equity Research,2022-07-05T12:16:00Z,https://www.zacks.com/commentary/1947887/best-value-stocks-to-buy-for-july-5th,SU CHS RYI,https://www.zacks.com/amp/commentary/1947887/best-value-stocks-to-buy-for-july-5th,https://staticx-tuner.zacks.com/images/articles/main/a7/3479.jpg,"RYI, CHS, and SU made it to the Zacks Rank #1 (Strong Buy) value stocks list on July 5, 2022.",neutral,neutral,neutral,neutral
jleW8AiiVP0QsTga0_mZd6HML37V-Rs6TB8_MeDOe0k,5 S&P 500 Energy Stock Winners of a Brutal First Half,Nilanjan Choudhury,2022-07-05T12:15:00Z,https://www.zacks.com/stock/news/1947929/5-sp-500-energy-stock-winners-of-a-brutal-first-half,XOM HAL HES OXY VLO,https://www.zacks.com/amp/stock/news/1947929/5-sp-500-energy-stock-winners-of-a-brutal-first-half,https://staticx-tuner.zacks.com/images/articles/main/36/2116.jpg,"Let's take a deep look into the S&P 500's top sector for the first six months of 2022 - Energy - and its high flyers OXY, VLO, HES, XOM and HAL.",neutral,neutral,neutral,neutral
hEN4TdJhwM9LDMSobTKo-Z5cymVenE84ATEEbJF-b50,Top 5 Nasdaq Stocks Flying High Amid Index's Bloodbath in 1H,Nalak Das,2022-07-05T12:15:00Z,https://www.zacks.com/stock/news/1947933/top-5-nasdaq-stocks-flying-high-amid-indexs-bloodbath-in-1h,DLTR AEP SGEN TMUS AZPN,https://www.zacks.com/amp/stock/news/1947933/top-5-nasdaq-stocks-flying-high-amid-indexs-bloodbath-in-1h,https://staticx-tuner.zacks.com/images/articles/main/50/23196.jpg,"We have narrowed our search to five Nasdaq Composite listed stocks that have witnessed a double-digit rally year to date. These are: AEP, AZPN, SGEN, DLTR and TMUS.",positive,positive,neutral,positive
NbfeWTj5E_G9hUYokIPIlG_wcqkkJ4QzEVtj_vGpTmg,"Philip Morris (PM) Troubled by High Costs, Supply-Chain Woes",Zacks Equity Research,2022-07-05T12:14:00Z,https://www.zacks.com/stock/news/1947928/philip-morris-pm-troubled-by-high-costs-supply-chain-woes,PM CPB SYY PPC,https://www.zacks.com/amp/stock/news/1947928/philip-morris-pm-troubled-by-high-costs-supply-chain-woes,https://staticx-tuner.zacks.com/images/articles/main/36/1575.jpg,Philip Morris (PM) looks troubled by cost escalations and supply-chain hurdles. Volatile currency movements are also concerning.,negative,negative,neutral,negative
ZCkJYVzVlL2irNuy0OYCm-rOyhOqYnwAVq-NK02Sv7Q,Lockheed Martin (LMT) Arm Wins $192M Surface Combatant Deal,Zacks Equity Research,2022-07-05T12:13:00Z,https://www.zacks.com/stock/news/1947914/lockheed-martin-lmt-arm-wins-192m-surface-combatant-deal,LMT GD HII,https://www.zacks.com/amp/stock/news/1947914/lockheed-martin-lmt-arm-wins-192m-surface-combatant-deal,https://staticx-tuner.zacks.com/images/articles/main/10/2426.jpg,Lockheed Martin's (LMT) arm clinches a modification contract under the FMS program to provide technical engineering and management services for the Surface Combatant program of Australia.,positive,positive,neutral,positive
Agdk8UL9aMiXsTvomZK08bapb2DNwZzQmE6juxJQgX8,ONE Gas (OGS) to Gain From Solid Investment Amid Competition,Zacks Equity Research,2022-07-05T12:13:00Z,https://www.zacks.com/stock/news/1947915/one-gas-ogs-to-gain-from-solid-investment-amid-competition,SJI UGI MDU OGS,https://www.zacks.com/amp/stock/news/1947915/one-gas-ogs-to-gain-from-solid-investment-amid-competition,https://staticx-tuner.zacks.com/images/articles/main/f1/2950.jpg,"ONE Gas (OGS), with steady customer demand and capital expenditure, is poised for growth. However, an increase in competition and a drop in the prices of other energy sources are headwinds.",positive,negative,neutral,positive
UIOrH5HCnUbpR6CmOB7eFhs7F8fG9bD-wr4X1clPGPE,Alphabet And 3 Other Stocks Insiders Are Selling,Lisa Levin,2022-07-05T12:11:03Z,https://www.benzinga.com/news/22/07/27951255/alphabet-and-3-other-stocks-insiders-are-selling,GOOG IBKR MKC PANW,https://www.benzinga.com/amp/content/27951255,https://cdn.benzinga.com/files/images/story/2022/07/05/image_2.jpg?width=1200&height=800&fit=crop,"US crude oil futures traded lower this morning on Tuesday. Investors, meanwhile, focused on some notable insider trades.
When insiders sell shares, it indicates their concern in the company’s prospects or that they view the stock as being overpriced. Either way, this signals an opportunity to go short on the stock. Insider sales should not be taken as the only indicator for making an investment or trading decision. At best, it can lend conviction to a selling decision.
Below is a look at a few recent notable insider sales. For more, check out  Benzinga's insider transactions  platform.
Alphabet 

The Trade: Alphabet Inc. (NASDAQ: GOOG) Senior Vice President Prabhakar Raghavan  sold a total of 1,109 shares  at an average price of $2,166.74. The insider received around $2.4 million from selling those shares.
What’s Happening: Barclays ...",neutral,neutral,neutral,neutral
RQyV9s-lco_V5TMEqJlB04M3I_9B8uBOprWgwt-X8ao,Join The 1% By Earning Over 12%,Rida Morwa,2022-07-05T12:10:00Z,https://seekingalpha.com/article/4521410-join-the-1-percent-by-earning-over-12-percent,PDI REV XFLT,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1064738096/image_1064738096.jpg?io=getty-c-w750,I want investors and retirees to have a wealthy lifestyle. How do you put your dollars to hard work like the wealthy would want their assets to do? Find out.,neutral,neutral,neutral,neutral
IwJgfTlAAeT1Yw_G1UEfKChoQ4OFeiKDWCXMWyXKIN0,4 Stocks to Buy as Back-to-School Season Holds Promise,Ritujay Ghosh,2022-07-05T12:08:00Z,https://www.zacks.com/stock/news/1947909/4-stocks-to-buy-as-back-to-school-season-holds-promise,DLTR BOOT GOOS DBI,https://www.zacks.com/amp/stock/news/1947909/4-stocks-to-buy-as-back-to-school-season-holds-promise,https://staticx-tuner.zacks.com/images/articles/main/84/3159.jpg,"Retailers are banking heavily on the back-to-school season as sales are projected to surpass the pre-pandemic levels, helping stocks like Dollar Tree, Inc. (DLTR), Canada Goose Holdings Inc. (GOOS), Boot Barn Holdings, Inc. (BOOT) and Designer Brands Inc. (DBI).",neutral,positive,neutral,positive
yVLh41d_OojufcrxV9FZSbyZzSVdBawIfTlkFrz1QRg,Outlook Therapeutics Announces Full Cash Pre-Payment of Convertible Promissory Note,"Outlook Therapeutics, Inc.",2022-07-05T12:05:00Z,https://www.globenewswire.com/news-release/2022/07/05/2473980/0/en/Outlook-Therapeutics-Announces-Full-Cash-Pre-Payment-of-Convertible-Promissory-Note.html,OTLK,https://www.globenewswire.com/news-release/2022/07/05/2473980/0/en/Outlook-Therapeutics-Announces-Full-Cash-Pre-Payment-of-Convertible-Promissory-Note.html,https://ml.globenewswire.com/Resource/Download/cbff3302-f8d2-466a-beff-8c33252f9c70?size=1,"ISELIN, N.J., July  05, 2022  (GLOBE NEWSWIRE) -- Outlook Therapeutics, Inc. (Nasdaq: OTLK), a pre-commercial biopharmaceutical company working to develop and launch the first FDA-approved ophthalmic formulation of bevacizumab for use in retinal indications, announced today the full cash pre-payment of its unsecured convertible promissory note dated November 4, 2020, as amended November 16, 2021 (the “Note”). All obligations under the Note have been repaid in cash and satisfied.",neutral,neutral,neutral,neutral
UHXmlbCfxIFy51038qyc-RudJ_FjFheiVdUW3ecP3iE,AeroVironment (AVAV) Q4 2022 Earnings Call Transcript,newsfeedback@fool.com (Motley Fool Transcribing),2022-07-05T12:00:52Z,https://www.fool.com/earnings/call-transcripts/2022/07/05/aerovironment-avav-q4-2022-earnings-call-transcrip/,AVAV,,https://g.foolcdn.com/editorial/images/1/featured-transcript-logo-template.jpg,"AVAV earnings call for the period ending March 31, 2022.",neutral,neutral,neutral,neutral
wlBAGcs9ZEG5tFKxndaX1pGqzVb7ubzF9Dg2UyfeRRc,"LogicMark, Inc. Issues Letter to Shareholders","LogicMark, Inc.",2022-07-05T12:00:00Z,https://www.globenewswire.com/news-release/2022/07/05/2473935/0/en/LogicMark-Inc-Issues-Letter-to-Shareholders.html,LGMK,https://www.globenewswire.com/news-release/2022/07/05/2473935/0/en/LogicMark-Inc-Issues-Letter-to-Shareholders.html,https://ml.globenewswire.com/Resource/Download/7ca563aa-e392-4fbe-b192-fc3bcde35530?size=1,"LOUISVILLE, Ky., July  05, 2022  (GLOBE NEWSWIRE) -- LogicMark, Inc. (Nasdaq: LGMK) (the “Company” or “LogicMark”) (formerly Nxt-ID, Inc.), a provider of personal emergency response systems (PERS), health communications devices, and technology for the growing care economy, today announced its Annual Meeting of Stockholders (the “2022 Annual Meeting”) will take place August 25, 2022.",neutral,neutral,neutral,neutral
rQ06hTlwVV5Hi1A9BsDBh786jBv3Zjm8DkoZGOCGx7w,ETF Asset Report of June,Sanghamitra Saha,2022-07-05T12:00:00Z,https://www.zacks.com/stock/news/1947844/etf-asset-report-of-june,GLD HYG XLF VTI VTV SHV IVV BIL,https://www.zacks.com/amp/stock/news/1947844/etf-asset-report-of-june,https://staticx-tuner.zacks.com/images/default_article_images/default174.jpg,"Wall Street delivered an awful performance in June. Against this backdrop, below we highlight a few ETF areas that attracted immense asset base.",neutral,negative,neutral,positive
l4A_nY5nv4AUx3AhcXTrBhMcSzL4-8R9WmNuiHYeRmQ,OrthoPediatrics Corp. Completes Acquisition of Pega Medical,OrthoPediatrics Corp.,2022-07-05T12:00:00Z,https://www.globenewswire.com/news-release/2022/07/05/2473931/0/en/OrthoPediatrics-Corp-Completes-Acquisition-of-Pega-Medical.html,KIDS,https://www.globenewswire.com/news-release/2022/07/05/2473931/0/en/OrthoPediatrics-Corp-Completes-Acquisition-of-Pega-Medical.html,https://ml.globenewswire.com/Resource/Download/b05026f8-f835-4f46-a103-232db9c6c025?size=1,"WARSAW, Ind., July  05, 2022  (GLOBE NEWSWIRE) -- OrthoPediatrics Corp. (“OrthoPediatrics” or the “Company”) (Nasdaq: KIDS), a company focused exclusively on advancing the field of pediatric orthopedics, announced today that it has completed the previously announced acquisition of Pega Medical for $33 million. Under the terms of the agreement, OrthoPediatrics will acquire Pega Medical for an upfront cash payment of $31 million plus $2 million in stock – which includes certain restrictions for three years.",neutral,neutral,neutral,neutral
eRAzvDqhxqou3iAittlJnRJcWjy_EJgg3aXpACYsiGI,DatChat Closes Avila Security Corporation Merger,"DatChat, Inc.",2022-07-05T12:00:00Z,https://www.globenewswire.com/news-release/2022/07/05/2473938/0/en/DatChat-Closes-Avila-Security-Corporation-Merger.html,DATS DATSW,https://www.globenewswire.com/news-release/2022/07/05/2473938/0/en/DatChat-Closes-Avila-Security-Corporation-Merger.html,https://www.globenewswire.com/news-release/2022/07/05/2473938/0/en/DatChat-Closes-Avila-Security-Corporation-Merger.html,"Acquires Avila’s Web 3.0 Patent Portfolio of Blockchain Messaging, Blockchain Digital Rights Management, Secure Audio and Video Streaming & Self-Sovereign ID Technology Acquires Avila’s Web 3.0 Patent Portfolio of Blockchain Messaging, Blockchain Digital Rights Management, Secure Audio and Video Streaming & Self-Sovereign ID Technology",neutral,neutral,neutral,neutral
DLXnG5EfZbeMjE-24iN8t5zzvXfQDvznr89Sz4VBrU0,AXA Seguros Selects PowerFleet as a Preferred Technology Partner to Strengthen Their Commercial Fleets Segment,"PowerFleet, Inc.",2022-07-05T12:00:00Z,https://www.globenewswire.com/news-release/2022/07/05/2473932/8494/en/AXA-Seguros-Selects-PowerFleet-as-a-Preferred-Technology-Partner-to-Strengthen-Their-Commercial-Fleets-Segment.html,PWFL,https://www.globenewswire.com/news-release/2022/07/05/2473932/8494/en/AXA-Seguros-Selects-PowerFleet-as-a-Preferred-Technology-Partner-to-Strengthen-Their-Commercial-Fleets-Segment.html,https://ml.globenewswire.com/Resource/Download/29cd64d0-e6cd-4b15-9fbc-9d59b76134a0?size=1,Partnership Aims to Reduce Risk Level of Insurance Provider’s Customers While Increasing Productivity Partnership Aims to Reduce Risk Level of Insurance Provider’s Customers While Increasing Productivity,positive,positive,neutral,neutral
6pxdKlCEpnoWfZkrurFv3aiuqPKBimUjRP838938Hzw,Shell & AMG Recycling B.V. and the United Company for Industry Announce an Agreement with Aramco to Construct and Operate a World-Class Metals Supercenter Complex in Saudi Arabia,AMG Advanced Metallurgical Group N.V.,2022-07-05T12:00:00Z,https://www.globenewswire.com/news-release/2022/07/05/2473930/0/en/Shell-AMG-Recycling-B-V-and-the-United-Company-for-Industry-Announce-an-Agreement-with-Aramco-to-Construct-and-Operate-a-World-Class-Metals-Supercenter-Complex-in-Saudi-Arabia.html,AMG,https://www.globenewswire.com/news-release/2022/07/05/2473930/0/en/Shell-AMG-Recycling-B-V-and-the-United-Company-for-Industry-Announce-an-Agreement-with-Aramco-to-Construct-and-Operate-a-World-Class-Metals-Supercenter-Complex-in-Saudi-Arabia.html,https://ml-eu.globenewswire.com/Resource/Download/c6716bae-cf0e-4e38-9e4e-a60fa04996dc?size=1,,positive,,neutral,
