id,title,author,published_utc,article_url,tickers,amp_url,image_url,description,title_finBERT,title_financialBERT,description_finBERT,description_financialBERT
3BXHDHku0qCEWIOkUvfSFLHW1nvdgdlo1GgvLsRGHuM,Here's Why You Should Add MetLife (MET) to Your Portfolio Now,Zacks Equity Research,2022-06-30T15:41:00Z,https://www.zacks.com/stock/news/1946386/heres-why-you-should-add-metlife-met-to-your-portfolio-now,AIG MTG CB MET,https://www.zacks.com/amp/stock/news/1946386/heres-why-you-should-add-metlife-met-to-your-portfolio-now,https://staticx-tuner.zacks.com/images/articles/main/80/756.jpg,"MetLife (MET) continues to benefit on the back of strong VII driving its margins, varied product launches, direct expense ratio below its targeted level and a strong cash position.",neutral,neutral,positive,positive
E57oDW7b3MxcvSgUmPRHVvlhK994Mcmk2cDWquxU6G8,What Recession? This Fortune 500 Company Continues Its Winning Ways,newsfeedback@fool.com (Kaustubh Deshmukh (KD)),2022-06-30T15:40:27Z,https://www.fool.com/investing/2022/06/30/what-recession-this-fortune-500-company-continues/,ACN,,https://g.foolcdn.com/editorial/images/687376/accenture_consulting_meeting.jpg,Accenture's relentless execution is likely to continue its market-beating results for investors.,positive,neutral,positive,positive
mW3ODytuH4o_1SXUp5oC7-3KUQmTJSwa3guFmO6ss80,TIXT vs. AQUA: Which Stock Is the Better Value Option?,Zacks Equity Research,2022-06-30T15:40:08Z,https://www.zacks.com/stock/news/1946326/tixt-vs-aqua-which-stock-is-the-better-value-option,TIXT AQUA,https://www.zacks.com/amp/stock/news/1946326/tixt-vs-aqua-which-stock-is-the-better-value-option,https://staticx-tuner.zacks.com/images/default_article_images/default20.jpg,TIXT vs. AQUA: Which Stock Is the Better Value Option?,neutral,neutral,neutral,neutral
yXnJTQUn_5ipsgXIHv4h_YAFUpFstRCg_8T3KWZaUsg,LFC vs. BRP: Which Stock Should Value Investors Buy Now?,Zacks Equity Research,2022-06-30T15:40:07Z,https://www.zacks.com/stock/news/1946327/lfc-vs-brp-which-stock-should-value-investors-buy-now,LFC BRP,https://www.zacks.com/amp/stock/news/1946327/lfc-vs-brp-which-stock-should-value-investors-buy-now,https://staticx-tuner.zacks.com/images/default_article_images/default21.jpg,LFC vs. BRP: Which Stock Is the Better Value Option?,neutral,neutral,neutral,neutral
TclELWTr-k6-8PZvIFqEuhpl1_UfJ5wOijUMcoQhIl8,COLM vs. LULU: Which Stock Is the Better Value Option?,Zacks Equity Research,2022-06-30T15:40:07Z,https://www.zacks.com/stock/news/1946329/colm-vs-lulu-which-stock-is-the-better-value-option,COLM LULU,https://www.zacks.com/amp/stock/news/1946329/colm-vs-lulu-which-stock-is-the-better-value-option,https://staticx-tuner.zacks.com/images/default_article_images/default23.jpg,COLM vs. LULU: Which Stock Is the Better Value Option?,neutral,neutral,neutral,neutral
NwCyShOkd947IJ0z_PxVncUlkPi9d4kpsVlcTk7kNcQ,CIO or OHI: Which Is the Better Value Stock Right Now?,Zacks Equity Research,2022-06-30T15:40:07Z,https://www.zacks.com/stock/news/1946328/cio-or-ohi-which-is-the-better-value-stock-right-now,CIO OHI,https://www.zacks.com/amp/stock/news/1946328/cio-or-ohi-which-is-the-better-value-stock-right-now,https://staticx-tuner.zacks.com/images/default_article_images/default22.jpg,CIO vs. OHI: Which Stock Is the Better Value Option?,neutral,neutral,neutral,neutral
Ksj9EJuL7ojeHKzp7Ou-1YHhTTDn85j30NMWv8NoV7Y,CGEMY vs. EXLS: Which Stock Should Value Investors Buy Now?,Zacks Equity Research,2022-06-30T15:40:06Z,https://www.zacks.com/stock/news/1946330/cgemy-vs-exls-which-stock-should-value-investors-buy-now,EXLS,https://www.zacks.com/amp/stock/news/1946330/cgemy-vs-exls-which-stock-should-value-investors-buy-now,https://staticx-tuner.zacks.com/images/default_article_images/default24.jpg,CGEMY vs. EXLS: Which Stock Is the Better Value Option?,neutral,neutral,neutral,neutral
tiIkAwtitFwAE4_CjMA3Z9xhqWiFf8IytAYY5gZxs8c,Walmart's (WMT) Memomi Buyout to Fuel Health & Wellness Mission,Zacks Equity Research,2022-06-30T15:40:00Z,https://www.zacks.com/stock/news/1946336/walmarts-wmt-memomi-buyout-to-fuel-health-wellness-mission,DDS WMT DLTR KR,https://www.zacks.com/amp/stock/news/1946336/walmarts-wmt-memomi-buyout-to-fuel-health-wellness-mission,https://staticx-tuner.zacks.com/images/articles/main/c2/1084.jpg,"Walmart (WMT) to acquire an augmented reality optical tech company, Memomi. Management expects to conclude the acquisition in the coming weeks.",neutral,neutral,neutral,neutral
nsGoVB8dRRNN1q_zeJKHYkqZG5oCHyWpg7YYU48v7JA,Why Canopy Growth Stock Is Tanking Today,newsfeedback@fool.com (Keith Speights),2022-06-30T15:39:28Z,https://www.fool.com/investing/2022/06/30/why-canopy-growth-stock-is-tanking-today/,CGC STZ,,https://g.foolcdn.com/editorial/images/687807/cannabis-person-in-green-house.jpg,The Canadian cannabis operator announced a dilution-causing convertible notes exchange.,negative,neutral,neutral,neutral
-5Ylr1OnmcSAasCJlW7K7qUhJasOSTg_H3qFmeUMIT8,Tesla Tracking Employees With In-Person Attendance Required: Here Are The Details,Chris Katje,2022-06-30T15:38:15Z,https://www.benzinga.com/news/22/06/27917128/tesla-tracking-employees-with-in-person-attendance-required-heres-the-details,AMZN MSFT JPM TSLA TWTR,https://www.benzinga.com/amp/content/27917128,https://cdn.benzinga.com/files/images/story/2022/06/30/0x0-nevada_dji_0596-1.jpg?width=1200&height=800&fit=crop,"Electric vehicle company Tesla Inc (NASDAQ: TSLA) announced recently it would require remote workers to return to the office for in-person work. It appeared the company is pretty serious with a new report that stated workers were being tracked and then emailed if they hadn’t returned.
What Happened: Tesla employees shared images of an email they received from the company that showed their in-person attendance was being tracked.
An anonymous employee posted an email that was shared by Teslarati.
The email highlighted an employee had not entered a Tesla facility for 16 days over a 30-day period ending on June 28, 2022.
“As a reminder, all employees are expected to be back in the office full time,” the email read.
The email told employees that if they hadn’t returned due to illness, vacation or travel to make sure to get this time cleared with a manager and copy the email absence@tesla.com ...",neutral,neutral,negative,neutral
VioktfN073Z5wyNH2Lf86txtRuxmRJBWn1Pb98C2o_Q,Here's Why You Should Hold UMB Financial (UMBF) Stock Now,Zacks Equity Research,2022-06-30T15:38:00Z,https://www.zacks.com/stock/news/1946334/heres-why-you-should-hold-umb-financial-umbf-stock-now,CBSH UMBF OSBC,https://www.zacks.com/amp/stock/news/1946334/heres-why-you-should-hold-umb-financial-umbf-stock-now,https://staticx-tuner.zacks.com/images/articles/main/ad/591.jpg,"UMB Financial's (UMBF) rising loan balances are likely to get a boost from the improving economy. Yet, rising operating expenses keep the bottom line under pressure.",neutral,neutral,positive,positive
g1pPem2tN8w0TivPjnUl3_bfsYrcC9IKohbd10-McPA,Better Buy: Under Armour vs. Lululemon Athletica,newsfeedback@fool.com (Leo Sun),2022-06-30T15:37:00Z,https://www.fool.com/investing/2022/06/30/better-buy-under-armour-vs-lululemon-athletica/,UAA LULU NKE GPS UA,,https://g.foolcdn.com/editorial/images/687536/image-12-a-group-of-women-attending-yoga-class.jpg,Which athletic apparel company is the better all-around investment?,neutral,neutral,neutral,neutral
OJeHHEG6iyaU7744vw3svqrh9Bp8jc6PnkuO48QlvcA,Company Secretary Change,Shell plc,2022-06-30T15:37:00Z,https://www.globenewswire.com/news-release/2022/06/30/2472394/0/en/Company-Secretary-Change.html,SHEL SHEL,https://www.globenewswire.com/news-release/2022/06/30/2472394/0/en/Company-Secretary-Change.html,https://www.globenewswire.com/news-release/2022/06/30/2472394/0/en/Company-Secretary-Change.html,SHELL PLC,neutral,neutral,neutral,neutral
SBUNLyTvAqwYd3li01q9sDmAm6sBH2CqNawbRtnU4EQ,Why Is Akebia Therapeutics Surging By 28%? 48 Stocks Moving In Friday's Mid-Day Session,Lisa Levin,2022-07-01T16:06:26Z,https://www.benzinga.com/news/22/07/27934027/why-is-akebia-therapeutics-surging-by-28-48-stocks-moving-in-fridays-mid-day-session,SFT ACCD AMRN VRME AFIB CLDX COSM CPNG ENDP OP TALS SNCR MTC JZXN AWH BRQS ENSC KSS ALNA FFIE MF EVFM DRMA MU REVB TYDE OMER SXTC QNRX GAME BPTS TKLF LITB BORR SOND AKBA KAL FSRD AGRX MOHO LYT INTR ETSY THMO IONR TENX LRMR,https://www.benzinga.com/amp/content/27934027,https://cdn.benzinga.com/files/images/story/2022/07/01/image39.jpeg?width=1200&height=800&fit=crop,"Gainers

Quoin Pharmaceuticals, Ltd.  (NASDAQ: QNRX) rose 56.1% to $ 0.7029 after dropping 10% on Thursday.
Allena Pharmaceuticals, Inc. (NASDAQ: ALNA) jumped 49.3% to $0.2852. Allena Pharmaceuticals recently announced it has terminated its previously announced at-the-market offering.
Inter & Co, Inc. (NASDAQ: INTR) gained 31.9% to $2.77. Goldman Sachs recently initiated coverage on the stock with a Sell rating.
Akebia Therapeutics, Inc. (NASDAQ: AKBA) gained 28% to $0.4521 after the company executed an agreement to terminate its vadadustat Collaboration and License Agreements with Otsuka Pharmaceutical. The company will receive a $55 million settlement fee.
Lytus Technologies Holdings PTV. Ltd. (NASDAQ: LYT) shares climbed 25.2% to $5.21. Lytus recently announced the closing of initial public offering.
ECMOHO Limited  (NASDAQ: MOHO) rose 24.8% to $0.2049 after dropping over 4% on Thursday.
Fast Radius, Inc.  (NASDAQ: FSRD) rose 22.3% to $0.7699 after jumping over 37% on Thursday. Fast Radius recently appointed Pat McCusker as President, Interim CFO and John Nanry as COO.
Larimar Therapeutics, Inc. (NASDAQ: LRMR) gained 20.9% to $2.37.
Shift Technologies, Inc. (NASDAQ: SFT) rose 20.1% to $0.8086 after declining around 7% on Thursday.
Faraday Future Intelligent Electric Inc. (NASDAQ: FFIE) surged 19.2% to $3.10.
VerifyMe, Inc. (NASDAQ: VRME) shares gained 18.6% to $2.3250 after the company announced liquidation of the G3 VRM Acquisition SPAC and initiated a new share repurchase program.
Accolade, Inc. (NASDAQ: ACCD) surged 18.2% to $8.74 after the company reported better-than-expected Q1 results.
Borqs Technologies, Inc. (NASDAQ: BRQS) jumped 17.3% to $1.9699 after the company announced its subsidiary, Holu Hou Energy, signed $49.8 million of contracts in Q2 in the ...",neutral,neutral,positive,positive
SBUNLyTvAqwYd3li01q9sDmAm6sBH2CqNawbRtnU4EQ,Why Is Akebia Therapeutics Surging By 28%? 48 Stocks Moving In Friday's Mid-Day Session,Lisa Levin,2022-07-01T16:06:26Z,https://www.benzinga.com/news/22/07/27934027/why-is-akebia-therapeutics-surging-by-28-48-stocks-moving-in-fridays-mid-day-session,ACCD AMRN SFT AFIB CLDX VRME CPNG ENDP COSM TALS SNCR OP JZXN AWH MTC ENSC KSS BRQS FFIE MF ALNA DRMA MU EVFM REVB TYDE OMER SXTC QNRX GAME BPTS TKLF LITB BORR SOND AKBA KAL FSRD AGRX MOHO LYT INTR THMO IONR ETSY LRMR TENX,https://www.benzinga.com/amp/content/27934027,https://cdn.benzinga.com/files/images/story/2022/07/01/image39.jpeg?width=1200&height=800&fit=crop,"Gainers

Quoin Pharmaceuticals, Ltd.  (NASDAQ: QNRX) rose 56.1% to $ 0.7029 after dropping 10% on Thursday.
Allena Pharmaceuticals, Inc. (NASDAQ: ALNA) jumped 49.3% to $0.2852. Allena Pharmaceuticals recently announced it has terminated its previously announced at-the-market offering.
Inter & Co, Inc. (NASDAQ: INTR) gained 31.9% to $2.77. Goldman Sachs recently initiated coverage on the stock with a Sell rating.
Akebia Therapeutics, Inc. (NASDAQ: AKBA) gained 28% to $0.4521 after the company executed an agreement to terminate its vadadustat Collaboration and License Agreements with Otsuka Pharmaceutical. The company will receive a $55 million settlement fee.
Lytus Technologies Holdings PTV. Ltd. (NASDAQ: LYT) shares climbed 25.2% to $5.21. Lytus recently announced the closing of initial public offering.
ECMOHO Limited  (NASDAQ: MOHO) rose 24.8% to $0.2049 after dropping over 4% on Thursday.
Fast Radius, Inc.  (NASDAQ: FSRD) rose 22.3% to $0.7699 after jumping over 37% on Thursday. Fast Radius recently appointed Pat McCusker as President, Interim CFO and John Nanry as COO.
Larimar Therapeutics, Inc. (NASDAQ: LRMR) gained 20.9% to $2.37.
Shift Technologies, Inc. (NASDAQ: SFT) rose 20.1% to $0.8086 after declining around 7% on Thursday.
Faraday Future Intelligent Electric Inc. (NASDAQ: FFIE) surged 19.2% to $3.10.
VerifyMe, Inc. (NASDAQ: VRME) shares gained 18.6% to $2.3250 after the company announced liquidation of the G3 VRM Acquisition SPAC and initiated a new share repurchase program.
Accolade, Inc. (NASDAQ: ACCD) surged 18.2% to $8.74 after the company reported better-than-expected Q1 results.
Borqs Technologies, Inc. (NASDAQ: BRQS) jumped 17.3% to $1.9699 after the company announced its subsidiary, Holu Hou Energy, signed $49.8 million of contracts in Q2 in the ...",neutral,neutral,positive,positive
V0UFvUlmeH5hErtXtQqfGnLaREYdcOA1wHQ_ojFTJ5Y,Macy's Fourth of July fireworks: how to watch and what's new in the star-spangled show,MarketWatch,2022-07-01T12:57:00Z,https://www.marketwatch.com/story/macys-fourth-of-july-fireworks-how-to-watch-and-whats-new-in-the-star-spangled-show-11656680260,CMCSA GOOG DIS,https://www.marketwatch.com/amp/story/macys-fourth-of-july-fireworks-how-to-watch-and-whats-new-in-the-star-spangled-show-11656680260,https://images.mktw.net/im-575193/social,"On July 4, 48,000 shells and effects will light the sky with new shapes like howling wolves and color-changing ghosts. Here's where to watch or stream.",neutral,neutral,neutral,neutral
-7OY_VJqk8kAP_W44mzm6uu6INHKU0alpLci-1_TruQ,Itron's (ITRI) Temetra Solution Deployed by Energy Queensland,Zacks Equity Research,2022-06-30T15:37:00Z,https://www.zacks.com/stock/news/1946335/itrons-itri-temetra-solution-deployed-by-energy-queensland,MSFT ITRI IDCC PTC,https://www.zacks.com/amp/stock/news/1946335/itrons-itri-temetra-solution-deployed-by-energy-queensland,https://staticx-tuner.zacks.com/images/articles/main/bf/827.jpg,Itron' s (ITRI) Temetra is leveraged by Australia-based Energy Queensland to read meters.,neutral,neutral,neutral,positive
CizqXRTu82MfDFpUjD0udseKkXfQUarBimllCftAo9Y,Why Meta Platforms Investors Were Nervous on Thursday,newsfeedback@fool.com (Danny Vena),2022-06-30T15:33:26Z,https://www.fool.com/investing/2022/06/30/why-meta-platforms-investors-were-nervous-on-thurs/,META,,https://g.foolcdn.com/editorial/images/687811/a-number-of-people-sitting-on-a-bench-and-smiling-while-looking-at-smartphones.jpg,A Wall Street analyst is predicting tough times for the social media giant.,neutral,neutral,negative,negative
FUKViQMx4WIHnN5auD2WcQShEgGJhkOf33lJzEQiGcY,Google says it will delete users' location history for abortion clinic visits,MarketWatch,2022-07-01T22:06:00Z,https://www.marketwatch.com/story/google-says-it-will-delete-users-location-history-for-abortion-clinic-visits-11656713208,GOOGL GOOG,https://www.marketwatch.com/amp/story/google-says-it-will-delete-users-location-history-for-abortion-clinic-visits-11656713208,https://images.mktw.net/im-539201/social,"Alphabet Inc.'s Google on Friday said it would delete members’ location history whenever they visit an abortion clinic, domestic violence shelter or fertility center.",negative,neutral,negative,neutral
VKc2C7I17KNd8LXz39p6Z_e3sWH635SAT3L1WATyYoA,"Big-name investors are back putting more 'junk' in their funds, despite the carnage in bonds",MarketWatch,2022-07-01T20:53:00Z,https://www.marketwatch.com/story/big-name-investors-are-back-putting-more-junk-in-their-funds-despite-the-carnage-in-bonds-11656708803,CG KKR ARES AAPL MSFT,https://www.marketwatch.com/amp/story/big-name-investors-are-back-putting-more-junk-in-their-funds-despite-the-carnage-in-bonds-11656708803,https://images.mktw.net/im-492656/social,"A booming corner of Wall Street is back adding high-yield, or 'junk bonds,' to funds that specialize in risky corporate debt, according to BofA Global. Rules in the sector were loosened two years ago.",positive,neutral,neutral,neutral
Jhgia0wikYOs7g9rCR3c4vdd5TLkZAUTZxFxKwy-l3k,"Fourth of July Travel Is Picking Up: How Will Major US Airlines Handle Delays, Cancellations And Pilot Shortages?",Robert Kuczmarski,2022-07-01T20:21:47Z,https://www.benzinga.com/news/large-cap/22/07/27934370/independence-day-travel-is-picking-up-how-will-major-u-s-airlines-handle-delays-cancellations-and-,DAL UAL AAL,https://www.benzinga.com/amp/content/27934370,https://cdn.benzinga.com/files/images/story/2022/07/01/airlinecancled.shutterstock_1518543644.jpg?width=1200&height=800&fit=crop,"Fourth of July weekend is upon us with Americans expected to hit the roads in record numbers with AAA travel predicting approximately 42 million people driving at least 50 miles from home.
AAA travel forecasted that air travelers are projected to reach 3.55 million for the holiday, which is still 9.3% lower than 2019 levels.
What Should Air Travelers Expect: Major airlines have been reporting pilot shortages and scheduling are the main issues. For the month of June, airlines canceled 21,300 flights and experienced 178,300 delays, as mentioned by CNBC Television on Thursday.
Joseph Schwieterman, a professor at DePaul University, stated in a June 29 report that the four largest U.S. airlines ...",negative,neutral,negative,negative
RPY4SmpuTGtlsj5w97zmuIzDn11Eg3PK-Mh3GcafLR8,"'It could be the difference between an approval and denial': Experian, Equifax and TransUnion remove fully-paid medical debt from credit reports on July 1. Will this help your credit score?",MarketWatch,2022-07-01T19:19:00Z,https://www.marketwatch.com/story/it-could-be-the-difference-between-an-approval-and-denial-experian-equifax-and-transunion-remove-fully-paid-medical-debt-from-credit-reports-on-july-1-will-this-help-your-credit-score-11656703154,EFX TRU FICO,https://www.marketwatch.com/amp/story/it-could-be-the-difference-between-an-approval-and-denial-experian-equifax-and-transunion-remove-fully-paid-medical-debt-from-credit-reports-on-july-1-will-this-help-your-credit-score-11656703154,https://images.mktw.net/im-576161/social,"'The upside is tremendous,' one credit expert said.",neutral,neutral,positive,positive
kXUcZTugwhQ0ODfczZcJ_ohmEBdUA_qWnbRO9yxKvDc,FDA and drug makers deepen their commitment to clinical-trial diversity. Will it work?,MarketWatch,2022-07-01T19:00:00Z,https://www.marketwatch.com/story/black-patients-were-rarely-included-in-clinical-trials-until-the-covid-19-vaccines-will-these-changes-stick-11656602781,MRNA PFE NVS ROG BMY BIIB HCM WBA HCA MCK,https://www.marketwatch.com/amp/story/black-patients-were-rarely-included-in-clinical-trials-until-the-covid-19-vaccines-will-these-changes-stick-11656602781,https://images.mktw.net/im-567533/social,"After years of ‘lackluster’ efforts, regulators and companies are finally aligned in their goal to make clinical trials more representative of U.S. population.",neutral,positive,neutral,positive
_N5yUD7QenKjdn5_lysRDvqpManLRpTNyMNO3EHg3No,'It's nuts': Real-estate agents describe chaotic bidding wars in New York City's red-hot rental market,MarketWatch,2022-07-01T18:58:00Z,https://www.marketwatch.com/story/its-nuts-realtors-describe-chaos-in-new-york-citys-hot-rental-market-11656353078,AAPL,https://www.marketwatch.com/amp/story/its-nuts-realtors-describe-chaos-in-new-york-citys-hot-rental-market-11656353078,https://images.mktw.net/im-572252/social,"As workers and college students return to the city over summer, rental prices have shot up.",negative,neutral,negative,positive
bxW0wQal9ajuBXe0XrhD9V6b7eEd9tEa8S-ZX3rtJ6s,Here's how a company can really boost shareholder value and its growth rate -- especially in a bear market,MarketWatch,2022-07-01T18:21:00Z,https://www.marketwatch.com/story/heres-how-a-company-can-really-boost-shareholder-value-and-its-growth-rate-especially-in-a-bear-market-11656577798,FRC SHW,https://www.marketwatch.com/amp/story/heres-how-a-company-can-really-boost-shareholder-value-and-its-growth-rate-especially-in-a-bear-market-11656577798,https://images.mktw.net/im-568866/social,"When a business caters to customers and rewards employees, everybody wins -- including stockholders.",positive,neutral,neutral,neutral
pMh0pX3vX9e50sT-X0fNapaL3so9D4XjNbWU3iE-yMs,Why it seems that all of your trusty stock-market indicators are busted,MarketWatch,2022-07-01T18:18:00Z,https://www.marketwatch.com/story/why-it-seems-that-all-of-your-trusty-stock-market-indicators-are-busted-11656665037,DJIA,https://www.marketwatch.com/amp/story/why-it-seems-that-all-of-your-trusty-stock-market-indicators-are-busted-11656665037,https://images.mktw.net/im-512582/social,"In a bear market, frustrated investors believe nothing works.",neutral,neutral,negative,positive
FRcL-pnyOW-qMRHTlIN2o8fL8_9-S_CFyACAwhmxmYI,"Fourth of July weekend travel: 42 million people to hit the road, despite gas prices",MarketWatch,2022-07-01T17:10:00Z,https://www.marketwatch.com/story/july-4th-travel-a-record-42-million-people-expected-to-hit-the-road-despite-high-gas-prices-11655837774,DAL,https://www.marketwatch.com/amp/story/july-4th-travel-a-record-42-million-people-expected-to-hit-the-road-despite-high-gas-prices-11655837774,https://images.mktw.net/im-568286/social,Airline delays and cancelations are pushing more people to drive. Travel analysts warn this could be the busiest and most expensive travel weekend in years.,neutral,neutral,negative,positive
ar7XwJCTkV68Ae7wa1UegkeNpb2OVSEWihGHGohO6tc,"'Stranger Things 4' product visibility is worth up to $25 million for Coke, Jif and other brands",MarketWatch,2022-07-01T16:24:00Z,https://www.marketwatch.com/story/stranger-things-4-product-visibility-is-worth-up-to-25-million-for-coke-jif-and-other-brands-11654190732,NFLX,https://www.marketwatch.com/amp/story/stranger-things-4-product-visibility-is-worth-up-to-25-million-for-coke-jif-and-other-brands-11654190732,https://images.mktw.net/im-555543/horizontal,"One blog spotted more than 140 brands and products so far in ""Stranger Things 4,"" and marketing analysts say the free publicity is worth tens of millions",positive,neutral,neutral,neutral
SBUNLyTvAqwYd3li01q9sDmAm6sBH2CqNawbRtnU4EQ,Why Is Akebia Therapeutics Surging By 28%? 48 Stocks Moving In Friday's Mid-Day Session,Lisa Levin,2022-07-01T16:06:26Z,https://www.benzinga.com/news/22/07/27934027/why-is-akebia-therapeutics-surging-by-28-48-stocks-moving-in-fridays-mid-day-session,ACCD AMRN SFT AFIB CLDX VRME CPNG ENDP COSM TALS SNCR OP JZXN AWH MTC ENSC KSS BRQS FFIE MF ALNA DRMA MU EVFM TYDE OMER REVB QNRX GAME SXTC TKLF LITB BPTS BORR SOND AKBA KAL FSRD AGRX MOHO LYT INTR THMO IONR ETSY LRMR TENX,https://www.benzinga.com/amp/content/27934027,https://cdn.benzinga.com/files/images/story/2022/07/01/image39.jpeg?width=1200&height=800&fit=crop,"Gainers

Quoin Pharmaceuticals, Ltd.  (NASDAQ: QNRX) rose 56.1% to $ 0.7029 after dropping 10% on Thursday.
Allena Pharmaceuticals, Inc. (NASDAQ: ALNA) jumped 49.3% to $0.2852. Allena Pharmaceuticals recently announced it has terminated its previously announced at-the-market offering.
Inter & Co, Inc. (NASDAQ: INTR) gained 31.9% to $2.77. Goldman Sachs recently initiated coverage on the stock with a Sell rating.
Akebia Therapeutics, Inc. (NASDAQ: AKBA) gained 28% to $0.4521 after the company executed an agreement to terminate its vadadustat Collaboration and License Agreements with Otsuka Pharmaceutical. The company will receive a $55 million settlement fee.
Lytus Technologies Holdings PTV. Ltd. (NASDAQ: LYT) shares climbed 25.2% to $5.21. Lytus recently announced the closing of initial public offering.
ECMOHO Limited  (NASDAQ: MOHO) rose 24.8% to $0.2049 after dropping over 4% on Thursday.
Fast Radius, Inc.  (NASDAQ: FSRD) rose 22.3% to $0.7699 after jumping over 37% on Thursday. Fast Radius recently appointed Pat McCusker as President, Interim CFO and John Nanry as COO.
Larimar Therapeutics, Inc. (NASDAQ: LRMR) gained 20.9% to $2.37.
Shift Technologies, Inc. (NASDAQ: SFT) rose 20.1% to $0.8086 after declining around 7% on Thursday.
Faraday Future Intelligent Electric Inc. (NASDAQ: FFIE) surged 19.2% to $3.10.
VerifyMe, Inc. (NASDAQ: VRME) shares gained 18.6% to $2.3250 after the company announced liquidation of the G3 VRM Acquisition SPAC and initiated a new share repurchase program.
Accolade, Inc. (NASDAQ: ACCD) surged 18.2% to $8.74 after the company reported better-than-expected Q1 results.
Borqs Technologies, Inc. (NASDAQ: BRQS) jumped 17.3% to $1.9699 after the company announced its subsidiary, Holu Hou Energy, signed $49.8 million of contracts in Q2 in the ...",neutral,neutral,positive,positive
AH9TYRt3L46PyxVicwc_6L6rJk0gBcfzg3VLw-3NcyY,Weekend reads: What's ahead for the stock market after that brutal first half of 2022,MarketWatch,2022-07-01T14:57:00Z,https://www.marketwatch.com/story/weekend-reads-whats-ahead-for-the-stock-market-after-that-brutal-first-half-of-2022-11656687472,XOM,https://www.marketwatch.com/amp/story/weekend-reads-whats-ahead-for-the-stock-market-after-that-brutal-first-half-of-2022-11656687472,https://images.mktw.net/im-575238/social,"Also, housing mania, dividend stocks, contrarian investing and an increase in Social Security payments.",neutral,neutral,negative,neutral
kSF0sK9uhobaFOeEbGTrRa0z3fnmdECqwTsWLkEqfao,"Stocks could drop 50%, Nouriel Roubini argues. Things will get much worse before they get better.",MarketWatch,2022-07-01T12:44:00Z,https://www.marketwatch.com/story/stocks-could-drop-50-nouriel-roubini-argues-things-will-get-much-worse-before-they-get-better-11656611983,DJIA COMP,https://www.marketwatch.com/amp/story/stocks-could-drop-50-nouriel-roubini-argues-things-will-get-much-worse-before-they-get-better-11656611983,https://images.mktw.net/im-574917/social,The global economy may get the worst of the 1970s and the Great Recession: A stagflationary debt crisis that would confound central banks and fiscal authorities,negative,negative,negative,negative
LCUI6aCfySOGpHN-Wgm-MLh21fHA_aadH70TWHcp_0Q,Forget the 1970s — this market is drawing comparisons to the 1870s,MarketWatch,2022-07-01T12:35:00Z,https://www.marketwatch.com/story/forget-the-1970s-this-market-is-drawing-comparisons-to-the-1870s-11656678898,COMP,https://www.marketwatch.com/amp/story/forget-the-1970s-this-market-is-drawing-comparisons-to-the-1870s-11656678898,https://images.mktw.net/im-575702/social,The current high inflation environment is often compared to the 1970s. But perhaps a more apt comparison would be to the 1870s.,neutral,neutral,neutral,neutral
LOIxtfqKwWUnak3dM6-pGNuCgoXW3LW0f1HOwEJyqQI,This veteran money manager has seen it all. And these 19 dividend stocks pass his rigorous quality screen right now.,MarketWatch,2022-07-01T10:53:00Z,https://www.marketwatch.com/story/this-veteran-money-manager-has-seen-it-all-and-these-19-dividend-stocks-pass-his-rigorous-quality-screen-right-now-11656507855,IBB VNO OKE PM WBA IBM PNW FRT VFC O TFC KIM USB DRI SO PFG CAH DLR MS VTR,https://www.marketwatch.com/amp/story/this-veteran-money-manager-has-seen-it-all-and-these-19-dividend-stocks-pass-his-rigorous-quality-screen-right-now-11656507855,https://images.mktw.net/im-573569/social,Lewis Altfest sets parameters for screening dividend stocks ahead of a weakening economy.,neutral,neutral,neutral,neutral
5jpsEfms4PXvIQ6yYedkoIIH-ZG-BR_kf-x7ux3Hnic,These 10 stocks in the S&P 500 lost $4.2 trillion of investors' money during the first half of 2022,MarketWatch,2022-07-01T10:53:00Z,https://www.marketwatch.com/story/these-10-stocks-in-the-s-p-500-have-lost-4-1-trillion-of-investors-money-during-the-first-half-of-2022-11656599467,AAPL AMZN MSFT GOOGL META TSLA NVDA NFLX HD PYPL GOOG ETSY ALGN BBWI CZR CCL EPAM CDAY RCL,https://www.marketwatch.com/amp/story/these-10-stocks-in-the-s-p-500-have-lost-4-1-trillion-of-investors-money-during-the-first-half-of-2022-11656599467,https://images.mktw.net/im-574582/social,"The biggest losers of shareholder value included Apple, Amazon and Microsoft.",negative,negative,negative,negative
19w5QhPIABPZKxVWnLW9vUfSZD5tDOV-76Y86SEg2H4,Wall Street's favorite stock sector has potential upside of 43% as we enter the second half of 2022,MarketWatch,2022-07-01T10:53:00Z,https://www.marketwatch.com/story/wall-streets-favorite-stock-sector-has-potential-upside-of-43-as-we-enter-the-second-half-of-2022-11656505692,XLY XLC XLK XLE CZR AMZN BBWI TJX HAS TPR GM PENN LKQ NKE GOOGL MTCH TMUS TTWO NWSA EA META DIS DISH LYV MSFT NOW EPAM MPWR INTU CRM MA V MU AVGO FANG SLB COOP PSX MPC HAL VLO PXD BKR WMB,https://www.marketwatch.com/amp/story/wall-streets-favorite-stock-sector-has-potential-upside-of-43-as-we-enter-the-second-half-of-2022-11656505692,https://images.mktw.net/im-573561/social,"After a difficult first half of the year, you may be surprised to see which sectors are forecast to rise the most.",positive,positive,positive,positive
